source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,School shooting in Texas. Early reports not looking good. God bless all!,05-18-2018 15:05:35,17610,94775,false,997493407097524224
Twitter for iPhone,Reports are there was indeed at least one FBI representative implanted for political purposes into my campaign for president. It took place very early on and long before the phony Russia Hoax became a “hot” Fake News story. If true - all time biggest political scandal!,05-18-2018 13:50:11,27122,89902,false,997474432443707393
Twitter for iPhone,Why isn’t disgraced FBI official Andrew McCabe being investigated for the $700000 Crooked Hillary Democrats in Virginia led by Clinton best friend Terry M (under FBI investigation that they killed) gave to McCabe’s wife in her run for office? Then dropped case on Clinton!,05-18-2018 13:38:11,24058,88886,false,997471413266247681
Twitter for iPhone,Fake News Media had me calling Immigrants or Illegal Immigrants “Animals.” Wrong! They were begrudgingly forced to withdraw their stories. I referred to MS 13 Gang Members as “Animals” a big difference - and so true. Fake News got it purposely wrong as usual!,05-18-2018 10:51:43,43408,160867,false,997429518867591170
Twitter for iPhone,“Apparently the DOJ put a Spy in the Trump Campaign. This has never been done before and by any means necessary they are out to frame Donald Trump for crimes he didn’t commit.”  David Asman  @LouDobbs @GreggJarrett   Really bad stuff!,05-18-2018 10:24:53,21466,75730,false,997422764909912065
Twitter for iPhone,RT @WhiteHouse: #Laurel? #Yanny? Or... https://t.co/5hth07SdGY,05-17-2018 23:44:23,37887,0,true,997261581665951744
Twitter for iPhone,It was my great honor to visit with our HEROES last night at Walter Reed Medical Center. There is nobody like them! https://t.co/fG5W1SwIHK,05-17-2018 22:17:08,13429,72082,false,997239623268085761
Twitter for iPhone,Tomorrow the House will vote on a strong Farm Bill which includes work requirements. We must support our Nation’s great farmers!,05-17-2018 22:14:23,14313,73335,false,997238932311068674
Twitter for iPhone,Great talk with my friend President Mauricio Macri of Argentina this week. He is doing such a good job for Argentina. I support his vision for transforming his country’s economy and unleashing its potential!,05-17-2018 21:53:51,16782,82601,false,997233764689498112
Twitter for iPhone,Talking trade with the Vice Premier of the People’s Republic of China Liu He. https://t.co/9T7Iq6F3Xe,05-17-2018 21:27:52,8042,43309,false,997227223638790144
Twitter for iPhone,Congratulations to our new CIA Director Gina Haspel! https://t.co/n1xj9LSV9D,05-17-2018 21:00:12,18885,83891,false,997220260259487744
Twitter for iPhone,Congrats to the House for passing the VA MISSION Act yesterday. Without this funding our veterans will be forced to stand in never ending lines in order to receive care. Putting politics over our veterans care is UNACCEPTABLE – Senate must vote yes on this bill by Memorial Day!,05-17-2018 15:25:57,19148,80528,false,997136144465842177
Twitter for iPhone,Despite the disgusting illegal and unwarranted Witch Hunt we have had the most successful first 17 month Administration in U.S. history - by far! Sorry to the Fake News Media and “Haters” but that’s the way it is!,05-17-2018 13:52:44,32409,137132,false,997112687799697408
Twitter for iPhone,Wow word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT.” Andrew McCarthy says “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so this is bigger than Watergate!,05-17-2018 12:45:03,34113,115217,false,997095653875617792
Twitter for iPhone,Wow word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN IMBEDDED INFORMANT.” Andrew McCarthy says “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so this is bigger than Watergate!,05-17-2018 11:56:15,8933,27591,false,997083372034936832
Twitter for iPhone,Congratulations America we are now into the second year of the greatest Witch Hunt in American History...and there is still No Collusion and No Obstruction. The only Collusion was that done by Democrats who were unable to win an Election despite the spending of far more money!,05-17-2018 11:28:09,30199,125633,false,997076300476055552
Twitter for iPhone,Gina Haspel is one step closer to leading our brave men and women at the CIA. She is exceptionally qualified and the Senate should confirm her immediately. We need her to keep our great country safe! #ConfirmGina,05-16-2018 22:57:25,17153,82321,false,996887371210788864
Twitter for iPhone,...and voted against the massive Tax Cut Bill. He’s also weak on borders and crime. Sadly our great Military and Vets mean nothing to Bobby Jr. Lou Barletta will win! #MAGA,05-16-2018 18:40:36,9557,44552,false,996822740320575488
Twitter for iPhone,Lou Barletta will be a great Senator for Pennsylvania but his opponent Bob Casey has been a do-nothing Senator who only shows up at election time. He votes along the Nancy Pelosi Elizabeth Warren lines loves sanctuary cities bad and expensive healthcare...,05-16-2018 18:40:35,14350,57936,false,996822738101825538
Twitter for iPhone,Today it was my great honor to welcome President Mirziyoyev of Uzbekistan to the @WhiteHouse! https://t.co/3EkHChjnYA,05-16-2018 17:50:58,8504,46023,false,996810253126787073
Twitter for iPhone,House votes today on Choice/MISSION Act. Who will stand with our Great Vets caregivers and Veterans Service Organizations? Must get Choice passed by Memorial Day!,05-16-2018 17:21:18,15110,69022,false,996802784090640385
Twitter for iPhone,...We have not seen China’s demands yet which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe the meetings...,05-16-2018 13:09:20,8977,44044,false,996739374619426816
Twitter for iPhone,...haven’t even started yet! The U.S. has very little to give because it has given so much over the years. China has much to give!,05-16-2018 13:09:20,9560,47640,false,996739376028835840
Twitter for iPhone,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...,05-16-2018 13:09:19,13454,58814,false,996739372723638272
Twitter for iPhone,Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA,05-16-2018 12:25:42,12282,65164,false,996728397362540545
Twitter for iPhone,Congratulations to Lou Barletta of Pennsylvania. He will be a great Senator and will represent his people well - like they haven’t been represented in many years. Lou is a friend of mine and a special guy he will very much help MAKE AMERICA GREAT AGAIN!,05-16-2018 12:07:52,17390,86938,false,996723907867676673
Twitter for iPhone,Thank you to the Washington Examiner and @CortesSteve on the great article - on WINNING! https://t.co/b5dfUABN5q,05-15-2018 20:29:39,11877,48828,false,996487798759854082
Twitter for iPhone,#PeaceOfficersMemorialDay https://t.co/agxulpPyag,05-15-2018 18:56:56,11165,49721,false,996464466702274561
Twitter for iPhone,Today is one of the most important and solemn occasions of the year – the day we pay tribute to the Law Enforcement Heroes who gave their lives in the line of duty. They made the ultimate sacrifice so that we could live in safety and peace. We stand with our police (HEROES) 100%! https://t.co/XDtYRUeOk1,05-15-2018 18:39:58,18688,83239,false,996460197005717504
Twitter for iPhone,Nebraska - make sure you get out to the polls and VOTE for Deb Fischer today! https://t.co/bDHVaGv2FS,05-15-2018 17:30:16,12007,46387,false,996442654568341505
Twitter for iPhone,Can you believe that with all of the made up unsourced stories I get from the Fake News Media together with the  $10000000 Russian Witch Hunt (there is no Collusion) I now have my best Poll Numbers in a year. Much of the Media may be corrupt but the People truly get it!,05-15-2018 14:08:21,32019,140443,false,996391840860471296
Twitter for iPhone,Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S. for many years. Stay tuned!,05-15-2018 12:35:30,14876,78011,false,996368474556583937
Twitter for iPhone,Our great First Lady is doing really well. Will be leaving hospital in 2 or 3 days. Thank you for so much love and support!,05-15-2018 12:26:59,21157,159303,false,996366330436648960
Twitter for iPhone,RT @Scavino45: “Job openings hit record high of 6.6 million” https://t.co/BwDsLU6T4l,05-15-2018 12:22:10,8108,0,true,996365120300371968
Twitter for iPhone,RT @Scavino45: “Trump is putting the US back on top” https://t.co/tnYo2EAd2T,05-15-2018 12:21:24,8053,0,true,996364924157857792
Twitter for iPhone,Heading over to Walter Reed Medical Center to see our great First Lady Melania. Successful procedure she is in good spirits. Thank you to all of the well-wishers!,05-14-2018 21:09:16,22743,149307,false,996135379802755072
Twitter for iPhone,The so-called leaks coming out of the White House are a massive over  exaggeration put out by the Fake News Media in order to make us look as bad as possible. With that being said leakers are traitors and cowards and we will find out who they are!,05-14-2018 20:46:25,26539,118557,false,996129630913482755
Twitter for iPhone,ZTE the large Chinese phone company buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.,05-14-2018 20:06:53,12492,63013,false,996119678551552000
Twitter for iPhone,#USEmbassyJerusalem https://t.co/f1SFvrkcAH,05-14-2018 15:16:38,15995,64468,false,996046634864791557
Twitter for iPhone,Big day for Israel. Congratulations!,05-14-2018 13:36:25,31824,167314,false,996021417622851584
Twitter for iPhone,U.S. Embassy opening in Jerusalem will be covered live on @FoxNews &amp; @FoxBusiness. Lead up to 9:00 A.M. (eastern) event has already begun. A great day for Israel!,05-14-2018 10:54:15,17864,85368,false,995980604016611329
Twitter for iPhone,So sad to see the Terror Attack in Paris. At some point countries will have to open their eyes &amp; see what is really going on. This kind of sickness &amp; hatred is not compatible with a loving peaceful &amp; successful country! Changes to our thought process on terror must be made.,05-14-2018 00:03:21,31816,135139,false,995816799341088770
Twitter for iPhone,Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by whatever means necessary. Now that will not happen!,05-13-2018 20:11:33,27863,125028,false,995758467645353985
Twitter for iPhone,China and the United States are working well together on trade but past negotiations have been so one sided in favor of China for so many years that it is hard for them to make a deal that benefits both countries. But be cool it will all work out!,05-13-2018 19:22:03,19916,101153,false,995746011321597953
Twitter for iPhone,President Xi of China and I are working together to give massive Chinese phone company ZTE a way to get back into business fast. Too many jobs in China lost. Commerce Department has been instructed to get it done!,05-13-2018 15:01:00,17379,84164,false,995680316458262533
Twitter for iPhone,Happy Mother’s Day!!! https://t.co/zw71dnT7TJ,05-13-2018 12:29:08,29961,132005,false,995642096676671495
Twitter for iPhone,The Senate should get funding done before the August break or NOT GO HOME. Wall and Border Security should be included. Also waiting for approval of almost 300 nominations worst in history. Democrats are doing everything possible to obstruct all they know how to do. STAY!,05-12-2018 22:20:16,31475,115894,false,995428472674758656
Twitter for iPhone,Iran’s Military Budget is up more than 40% since the Obama negotiated Nuclear Deal was reached...just another indicator that it was all a big lie. But not anymore!,05-12-2018 22:02:55,28057,112009,false,995424104286179328
Twitter for iPhone,North Korea has announced that they will dismantle Nuclear Test Site this month ahead of the big Summit Meeting on June 12th. Thank you a very smart and gracious gesture!,05-12-2018 21:08:55,34489,162839,false,995410516129538048
Twitter for iPhone,Why doesn’t the Fake News Media state that the Trump Administration’s Anti-Trust Division has been and is opposed to the AT&amp;T purchase of Time Warner in a currently ongoing Trial. Such a disgrace in reporting!,05-11-2018 23:49:40,22854,94539,false,995088584221839360
Twitter for iPhone,Big week next week when the American Embassy in Israel will be moved to Jerusalem. Congratulations to all!,05-11-2018 23:39:01,31130,145690,false,995085901079433219
Twitter for iPhone,The American people deserve a healthcare system that takes care of them – not one that takes advantage of them. We will work every day to ensure all Americans have access to the quality affordable medication they need and deserve. We will not rest until the job is done! https://t.co/9BzevAniNx,05-11-2018 20:56:25,20106,87242,false,995044981768425477
Twitter for iPhone,Today my Administration is launching the most sweeping action in history to lower the price of prescription drugs for the American People. We will have tougher negotiation more competition and much lower prices at the pharmacy counter! https://t.co/xdakX43a4d,05-11-2018 19:30:16,22444,92740,false,995023303906652160
Twitter for iPhone,Thank you Indiana! #MAGA🇺🇸https://t.co/fCv76VyUax,05-11-2018 00:49:43,17926,83089,false,994741305908649985
Twitter for iPhone,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will both try to make it a very special moment for World Peace!,05-10-2018 14:37:57,62922,237845,false,994587349718847489
Twitter for iPhone,Five Most Wanted leaders of ISIS just captured!,05-10-2018 14:33:00,68865,301809,false,994586105822564353
Twitter for iPhone,Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal even going at it with President Obama &amp; then Voted AGAINST it! Now he says I should not have terminated the deal - but he doesn’t really believe that! Same with Comey. Thought he was terrible until I fired him!,05-10-2018 14:30:27,26899,107059,false,994585463380987904
Twitter for iPhone,On behalf of the American people WELCOME HOME! https://t.co/hISaCI95CB,05-10-2018 10:01:43,49906,190559,false,994517833357946882
Twitter for iPhone,Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!,05-10-2018 02:19:02,19144,96939,false,994401394441453569
Twitter for iPhone,Looking forward to greeting the Hostages (no longer) at 2:00 A.M.,05-09-2018 22:41:03,18408,109817,false,994346538028675072
Twitter for iPhone,The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing) when in fact he was flying to North Korea. Fake News so bad!,05-09-2018 22:38:10,26369,106024,false,994345813064192012
Twitter for iPhone,Secretary Pompeo and his “guests” will be landing at Andrews Air Force Base at 2:00 A.M. in the morning. I will be there to greet them. Very exciting!,05-09-2018 12:35:51,27624,121081,false,994194233111273472
Twitter for iPhone,I am pleased to inform you that Secretary of State Mike Pompeo is in the air and on his way back from North Korea with the 3 wonderful gentlemen that everyone is looking so forward to meeting. They seem to be in good health. Also good meeting with Kim Jong Un. Date &amp; Place set.,05-09-2018 12:30:56,45129,168836,false,994192995737096192
Twitter for iPhone,Congratulations to Mike Dewine on his big win in the Great State of Ohio. He will be a great Governor with a heavy focus on HealthCare and Jobs.  His Socialist opponent in November should not do well a big failure in last job!,05-09-2018 12:00:30,13651,66703,false,994185337504137216
Twitter for iPhone,Candace Owens of Turning Point USA is having a big impact on politics in our Country. She represents an ever expanding group of very smart “thinkers” and it is wonderful to watch and hear the dialogue going on...so good for our Country!,05-09-2018 11:48:17,33578,137792,false,994182263960162304
Twitter for iPhone,The Fake News is working overtime. Just reported that despite the tremendous success we are having with the economy &amp; all things else 91% of the Network News about me is negative (Fake). Why do we work so hard in working with the media when it is corrupt? Take away credentials?,05-09-2018 11:38:45,27761,120207,false,994179864436596736
Twitter for iPhone,The Republican Party had a great night. Tremendous voter energy and excitement and all candidates are those who have a great chance of winning in November. The Economy is sooo strong and with Nancy Pelosi wanting to end the big Tax Cuts and Raise Taxes why wouldn’t we win?,05-09-2018 11:24:20,19227,83243,false,994176238846664706
Twitter for iPhone,The Iran Deal is defective at its core. If we do nothing we know what will happen. In just a short time the world’s leading state sponsor of terror will be on the cusp of acquiring the world’s most dangerous weapons.... https://t.co/58qwBLzxIH,05-08-2018 22:11:13,24488,95878,false,993976643898281984
Twitter for iPhone,RT @WhiteHouse: "Finally I want to deliver a message to the long-suffering people of Iran. The people of America stand with you." https://…,05-08-2018 20:33:41,14500,0,true,993952097610731521
Twitter for iPhone,RT @WhiteHouse: "At the heart of the Iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy program.…,05-08-2018 20:33:39,14096,0,true,993952088123170817
Twitter for iPhone,Statement on the Iran Nuclear Deal: https://t.co/O3SpryCKkc,05-08-2018 18:52:00,27635,90458,false,993926510003277825
Twitter for iPhone,John Kerry can’t get over the fact that he had his chance and blew it! Stay away from negotiations John you are hurting your country!,05-08-2018 11:30:23,33731,138154,false,993815373190492160
Twitter for iPhone,I will be speaking to my friend President Xi of China this morning at 8:30. The primary topics will be Trade where good things will happen and North Korea where relationships and trust are building.,05-08-2018 11:22:53,17027,86673,false,993813485745295360
Twitter for iPhone,Gina Haspel my highly respected nominee to lead the CIA is being praised for the fact that she has been and alway will be TOUGH ON TERROR! This is a woman who has been a leader wherever she has gone. The CIA wants her to lead them into America’s  bright and glorious future!,05-08-2018 11:09:23,20725,91660,false,993810085540491264
Twitter for iPhone,I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.,05-07-2018 18:44:32,27350,111859,false,993562242124865536
Twitter for iPhone,National Prescription Drug #TakeBackDay numbers are in! Another record broken: nearly 1 MILLION pounds of Rx pills disposed! Let’s keep fighting this opioid epidemic America!,05-07-2018 17:20:50,13889,67219,false,993541175511527425
Twitter for iPhone,The United States does not need John Kerry’s possibly illegal Shadow Diplomacy on the very badly negotiated Iran Deal.  He was the one that created this MESS in the first place!,05-07-2018 14:08:37,33028,118444,false,993492804985872385
Twitter for iPhone,Is this Phony Witch Hunt going to go on even longer so it wrongfully impacts the Mid-Term Elections which is what the Democrats always intended? Republicans better get tough and smart before it is too late!,05-07-2018 13:35:32,23371,95113,false,993484478633922560
Twitter for iPhone,Lisa Page who may hold the record for the most Emails in the shortest period of time (to her Lover Peter S) and attorney Baker are out at the FBI as part of the Probers getting caught? Why is Peter S still there? What a total mess. Our Country has to get back to Business!,05-07-2018 13:29:49,21678,87664,false,993483042177118208
Twitter for iPhone,Good luck to Ric Grenell our new Ambassador to Germany. A great and talented guy he will represent our Country well!,05-07-2018 13:05:44,11874,65137,false,993476979893723137
Twitter for iPhone,“The Great Revolt” by Salena Zito and Brad Todd does much to tell the story of our great Election victory. The Forgotten Men &amp; Women are forgotten no longer!,05-07-2018 13:00:18,12422,58674,false,993475610377932801
Twitter for iPhone,The 13 Angry Democrats in charge of the Russian Witch Hunt are starting to find out that there is a Court System in place that actually protects people from injustice...and just wait ‘till the Courts get to see your unrevealed Conflicts of Interest!,05-07-2018 11:39:53,29963,110027,false,993455375755173892
Twitter for iPhone,The Russia Witch Hunt is rapidly losing credibility. House Intelligence Committee found No Collusion Coordination or anything else with Russia. So now the Probe says OK what else is there? How about Obstruction for a made up phony crime.There is no O it’s called Fighting Back,05-07-2018 11:27:34,21599,90295,false,993452275648679938
Twitter for iPhone,My highly respected nominee for CIA Director Gina Haspel has come under fire because she was too tough on Terrorists. Think of that in these very dangerous times we have the most qualified person a woman who Democrats want OUT because she is too tough on terror. Win Gina!,05-07-2018 11:04:47,24905,92738,false,993446539988217857
Twitter for iPhone,To the great people of West Virginia we have together a really great chance to keep making a big difference. Problem is Don Blankenship currently running for Senate can’t win the General Election in your State...No way! Remember Alabama. Vote Rep. Jenkins or A.G. Morrisey!,05-07-2018 10:53:49,14986,59710,false,993443781281271808
Twitter for iPhone,Thank you Cleveland Ohio! https://t.co/ROEFRLY7jP,05-05-2018 21:35:50,16132,77424,false,992880573025865729
Twitter for iPhone,Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and business representatives. We will be meeting tomorrow to determine the results but it is hard for China in that they have become very spoiled with U.S. trade wins!,05-05-2018 00:31:30,17531,81030,false,992562394051293186
Twitter for iPhone,Just returned home to the beautiful White House from Dallas where the Arena was packed to the rafters with the great fans and supporters of the @NRA. It was so wonderful to be there!,05-05-2018 00:17:34,18366,97524,false,992558888212946949
Twitter for iPhone,Great book just out by very successful businessman @AndyPuzder. Always known as somebody who knows how to win “Capitalist Comeback” will be a big hit!,05-05-2018 00:08:03,9758,50888,false,992556495182155776
Twitter for iPad,I want to thank all of our friends and patriots at the @NRA. We will never fail and we will always protect your Second Amendment! God Bless you and God Bless America! https://t.co/3PoNPV24p4,05-04-2018 22:56:13,18287,74763,false,992538416196804608
Twitter for iPhone,We are going to demand Congress secure the border in the upcoming CR. Illegal immigration must end!,05-04-2018 21:59:28,24799,115794,false,992524132884664321
Twitter for iPhone,Democrats and liberals in Congress want to disarm law-abiding Americans at the same time they are releasing dangerous criminal aliens and savage gang members onto our streets. Politicians who put criminal aliens before American Citizens should be voted out of office!,05-04-2018 21:58:44,36132,130728,false,992523949698412544
Twitter for iPhone,All of us here today are united by the same timeless values. We believe that our liberty is a gift from our creator and that no Government can ever take it away. We believe in the rule of law - and we support the men and women of law enforcement. We have pride in our history... https://t.co/eONj1Y8oju,05-04-2018 20:37:47,18431,72832,false,992503576852393985
Twitter for iPhone,JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime WITCH HUNT!,05-04-2018 13:27:50,30969,137773,false,992395376039727104
Twitter for iPhone,Going to Dallas (the GREAT State of Texas) today. Leaving soon!,05-04-2018 10:57:26,12482,83711,false,992357529362583552
Twitter for iPhone,NBC NEWS is wrong again! They cite “sources” which are constantly wrong. Problem is like so many others the sources probably don’t exist they are fabricated fiction! NBC my former home with the Apprentice is now as bad as Fake News CNN. Sad!,05-04-2018 10:45:31,20942,87371,false,992354530510721025
Twitter for iPhone,Andy McCarthy will be on  @LouDobbs tonight. 7:00 P.M.  @FoxBusiness.,05-04-2018 10:37:48,6073,32879,false,992352585863651329
Twitter for iPhone,Because Jobs in the U.S. are doing so well Americans receiving unemployment aid is the lowest since 1973. Great!,05-04-2018 10:28:58,22674,111048,false,992350362450518016
Twitter for iPhone,Our Southern Border is under siege. Congress must act now to change our weak and ineffective immigration laws. Must build a Wall. Mexico which has a massive crime problem is doing little to help!,05-04-2018 10:22:31,19564,81112,false,992348740529815552
Twitter for iPhone,#NationalDayOfPrayer https://t.co/nFUc3uyQL8,05-03-2018 18:20:41,15879,69146,false,992106689330663424
Twitter for iPhone,This spring marks 4yrs since the Phoenix VA crisis. We won't forget what happened to our GREAT VETS. Choice is vital but the program needs work &amp; is running out of $. Congress must fix Choice Program by Memorial Day so VETS can get the care they deserve. I will sign immediately!,05-03-2018 16:49:29,17675,76734,false,992083738531192833
Media Studio,Today it was my great honor to celebrate the #NationalDayOfPrayer at the @WhiteHouse in the Rose Garden! Proclamation: https://t.co/4jAxJnBJoq https://t.co/AsWTfpu290,05-03-2018 16:27:05,13486,61711,false,992078098974703616
Twitter for iPhone,...despite already having signed a detailed letter admitting that there was no affair. Prior to its violation by Ms. Clifford and her attorney this was a private agreement. Money from the campaign or campaign contributions played no roll in this transaction.,05-03-2018 11:00:14,17510,84096,false,991995845120753664
Twitter for iPhone,...very common among celebrities and people of wealth. In this case it is in full force and effect and will be used in Arbitration for damages against Ms. Clifford (Daniels). The agreement was used to stop the false and extortionist accusations made by her about an affair......,05-03-2018 10:54:38,16677,76516,false,991994433750142976
Twitter for iPhone,Mr. Cohen an attorney received a monthly retainer not from the campaign and having nothing to do with the campaign from which he entered into through reimbursement a private contract between two parties known as a non-disclosure agreement or NDA. These agreements are.....,05-03-2018 10:46:09,16037,71577,false,991992302267785216
Twitter for iPhone,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being with President Xi in the not too distant future. We will always have a good (great) relationship!,05-03-2018 03:45:24,15845,78483,false,991886413686861824
Twitter for iPhone,Ainsley Earnhardt a truly great person just wrote a wonderful book “The Light Within Me” which is doing really well. She is very special and so is her new book...bring it to number one!,05-03-2018 03:37:02,16973,85852,false,991884309400342529
Twitter for iPhone,As everybody is aware the past Administration has long been asking for three hostages to be released from a North Korean Labor camp but to no avail. Stay tuned!,05-03-2018 00:53:30,23236,106926,false,991843153953964033
Twitter for iPhone,“This isn’t some game. You are screwing with the work of the president of the United States.”  John Dowd March 2018.  With North Korea China the Middle East and so much more there is not much time to be thinking about this especially since there was no Russian “Collusion.”,05-02-2018 22:40:23,23303,92123,false,991809653980966913
Twitter for iPhone,I have been briefed on the U.S. C-130 “Hercules” cargo plane from the Puerto Rico National Guard that crashed near Savannah Hilton Head International Airport. Please join me in thoughts and prayers for the victims their families and the great men and women of the National Guard.,05-02-2018 20:27:47,19945,94872,false,991776286489169920
Twitter for iPhone,Congratulations @SecPompeo! https://t.co/ECrMGkXMQF,05-02-2018 18:16:56,13720,63536,false,991743358312861696
Twitter for iPhone,A Rigged System - They don’t want to turn over Documents to Congress. What are they afraid of? Why so much redacting? Why such unequal “justice?” At some point I will have no choice but to use the powers granted to the Presidency and get involved!,05-02-2018 14:45:54,31510,115465,false,991690248399794176
Twitter for iPhone,NEW BOOK - A MUST READ! “The Russia Hoax - The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump” by the brilliant Fox News Legal Analyst Gregg Jarrett. A sad chapter for law enforcement. A rigged system!,05-02-2018 13:33:41,24919,88965,false,991672075491438594
Twitter for iPhone,“The questions are an intrusion into the President’s Article 2  powers under the Constitution to fire any Executive Branch Employee...what the President was thinking is an outrageous.....as to the President’s unfettered power to fire anyone...” Joe Digenova former US Attorney,05-02-2018 13:23:17,17399,67707,false,991669454823141376
Twitter for iPhone,There was no Collusion (it is a Hoax) and there is no Obstruction of Justice (that is a setup &amp; trap). What there is is Negotiations going on with North Korea over Nuclear War Negotiations going on with China over Trade Deficits Negotiations on NAFTA and much more. Witch Hunt!,05-02-2018 11:45:08,26992,108877,false,991644756995444736
Twitter for iPhone,Today it was my great honor to thank and welcome heroic crew members and passengers of Southwest Airlines Flight 1380 at the @WhiteHouse! https://t.co/fYYgWToddi,05-01-2018 19:42:58,15475,85015,false,991402619552845825
Twitter for iPhone,Congratulations @ArmyWP_Football! https://t.co/rmaLoZMWtK,05-01-2018 18:14:11,10922,55178,false,991380274452803586
Twitter for iPhone,Today I had the great honor of awarding the Commander-in-Chief’s Trophy for the first time in 21 years to the @ArmyWP_Football Black Knights at the @WhiteHouse. Congratulations!https://t.co/KRQXR3xEES,05-01-2018 16:57:13,13271,63850,false,991360908868931585
Twitter for iPhone,Yesterday it was my great honor to welcome President @MBuhari of the Federal Republic of Nigeria to the @WhiteHouse!🇺🇸🇳🇬 https://t.co/ApOC3CUSjV,05-01-2018 15:23:44,12797,56212,false,991337381654654976
Twitter for iPhone,It would seem very hard to obstruct justice for a crime that never happened! Witch Hunt!,05-01-2018 11:34:13,27034,126090,false,991279620044591105
Twitter for iPhone,Delegation heading to China to begin talks on the Massive Trade Deficit that has been created with our Country. Very much like North Korea this should have been fixed years ago not now. Same with other countries and NAFTA...but it will all get done. Great Potential for USA!,05-01-2018 11:00:00,18400,83668,false,991271009570484224
Twitter for iPhone,So disgraceful that the questions concerning the Russian Witch Hunt were “leaked” to the media. No questions on Collusion. Oh I see...you have a made up phony crime Collusion that never existed and an investigation begun with illegally leaked classified information. Nice!,05-01-2018 10:47:30,26438,110536,false,991267863674675200
Twitter for iPhone,The White House is running very smoothly despite phony Witch Hunts etc. There is great Energy and unending Stamina both necessary to get things done. We are accomplishing the unthinkable and setting positive records while doing so! Fake News is going “bonkers!”,04-30-2018 23:02:13,21890,96062,false,991090373417152515
Twitter for iPhone,The Fake News is going crazy making up false stories and using only unnamed sources (who don’t exist). They are totally unhinged and the great success of this Administration is making them do and say things that even they can’t believe they are saying. Truly bad people!,04-30-2018 22:49:55,26345,110396,false,991087278515769345
Twitter for iPhone,During Small Business Week we celebrate the great hard-working entrepreneurs across our country who have started and operate a small business!,04-30-2018 22:39:34,16431,88382,false,991084673697812481
Twitter for iPhone,The migrant ‘caravan’ that is openly defying our border shows how weak &amp; ineffective U.S. immigration laws are. Yet Democrats like Jon Tester continue to support the open borders agenda – Tester even voted to protect Sanctuary Cities. We need lawmakers who will put America First.,04-30-2018 22:38:35,24433,98179,false,991084424992296962
Twitter for iPhone,I recently had a terrific meeting with a bipartisan group of freshman lawmakers who feel very strongly in favor of Congressional term limits. I gave them my full support and endorsement for their efforts. #DrainTheSwamp,04-30-2018 18:54:28,27369,115496,false,991028027785138177
Twitter for iPhone,Numerous countries are being considered for the MEETING but would Peace House/Freedom House on the Border of North &amp; South Korea be a more Representative Important and Lasting site than a third party country? Just asking!,04-30-2018 12:19:33,20356,93838,false,990928644100034561
Twitter for iPhone,The White House Correspondents’ Dinner is DEAD as we know it. This was a total disaster and an embarrassment to our great Country and all that it stands for. FAKE NEWS is alive and well and beautifully represented on Saturday night!,04-30-2018 12:10:58,23530,108339,false,990926480329859073
Twitter for iPhone,Headline: “Kim Prepared to Cede Nuclear Weapons if U.S. Pledges Not to Invade” - from the Failing New York Times. Also will shut down Nuclear Test Site in May.,04-30-2018 02:59:23,19825,92349,false,990787671281819648
Twitter for iPhone,The White House Correspondents’ Dinner was a failure last year but this year was an embarrassment to everyone associated with it. The filthy “comedian” totally bombed (couldn’t even deliver her lines-much like the Seth Meyers weak performance). Put Dinner to rest or start over!,04-30-2018 02:38:00,22982,107294,false,990782291667488768
Twitter for iPhone,“Trump’s Triumphs are driving his critics Crazy!” Thank you Steve Hilton @NextRevFNC just want to do what is right for our wonderful U.S.A.,04-30-2018 01:29:09,15024,74873,false,990764965282893827
Twitter for iPhone,Just got recent Poll - much higher than President O at same time....Well much more has been accomplished!,04-29-2018 11:54:02,26971,145636,false,990559834020962304
