"iso_a3","country","year","region","income_group","gdp_pc","life_expect","population"
"LBY","Libya",2011,"Middle East & North Africa","Upper middle income",11358.3341836147,74.9874634146341,6103233
"LBY","Libya",2012,"Middle East & North Africa","Upper middle income",23446.5238674136,75.1760487804878,6154623
"LBY","Libya",2013,"Middle East & North Africa","Upper middle income",21046.3473378789,,6201521
"LCA","St. Lucia",1990,"Latin America & Caribbean","Upper middle income",5162.09888405324,71.0494390243903,138180
"LCA","St. Lucia",1991,"Latin America & Caribbean","Upper middle income",5398.74050034445,71.1381707317073,140159
"LCA","St. Lucia",1992,"Latin America & Caribbean","Upper middle income",5835.69658148764,71.194512195122,141934
"LCA","St. Lucia",1993,"Latin America & Caribbean","Upper middle income",6057.71287973117,71.214512195122,143592
"LCA","St. Lucia",1994,"Latin America & Caribbean","Upper middle income",6202.16857237595,71.2051463414634,145262
"LCA","St. Lucia",1995,"Latin America & Caribbean","Upper middle income",6460.76501221596,71.1809512195122,147040
"LCA","St. Lucia",1996,"Latin America & Caribbean","Upper middle income",6845.40442287673,71.1574878048781,148962
"LCA","St. Lucia",1997,"Latin America & Caribbean","Upper middle income",6897.22146227789,71.1552926829268,150994
"LCA","St. Lucia",1998,"Latin America & Caribbean","Upper middle income",7314.60364214083,71.1913658536585,153066
"LCA","St. Lucia",1999,"Latin America & Caribbean","Upper middle income",7496.019687431,71.2761707317073,155073
"LCA","St. Lucia",2000,"Latin America & Caribbean","Upper middle income",7910.11034892156,71.4235365853659,156949
"LCA","St. Lucia",2001,"Latin America & Caribbean","Upper middle income",7707.22999825753,71.6442682926829,158650
"LCA","St. Lucia",2002,"Latin America & Caribbean","Upper middle income",7747.9200132604,71.9282926829268,160217
"LCA","St. Lucia",2003,"Latin America & Caribbean","Upper middle income",8202.84702326015,72.2616341463415,161766
"LCA","St. Lucia",2004,"Latin America & Caribbean","Upper middle income",9018.36933824383,72.6289268292683,163460
"LCA","St. Lucia",2005,"Latin America & Caribbean","Upper middle income",9044.38572591513,73.0079268292683,165407
"LCA","St. Lucia",2006,"Latin America & Caribbean","Upper middle income",9952.47407245108,73.374,167658
"LCA","St. Lucia",2007,"Latin America & Caribbean","Upper middle income",10021.2036760704,73.7069268292683,170149
"LCA","St. Lucia",2008,"Latin America & Caribbean","Upper middle income",10412.568435372,73.9944390243903,172734
"LCA","St. Lucia",2009,"Latin America & Caribbean","Upper middle income",10413.8410159761,74.2281463414634,175200
"LCA","St. Lucia",2010,"Latin America & Caribbean","Upper middle income",10302.7178678412,74.4110243902439,177397
"LCA","St. Lucia",2011,"Latin America & Caribbean","Upper middle income",10534.6056539486,74.5529512195122,179271
"LCA","St. Lucia",2012,"Latin America & Caribbean","Upper middle income",10459.5367918459,74.6741707317073,180870
"LCA","St. Lucia",2013,"Latin America & Caribbean","Upper middle income",10487.9682765538,,182273
"LIE","Liechtenstein",1990,"Europe & Central Asia","High income",,,28745
"LIE","Liechtenstein",1991,"Europe & Central Asia","High income",,,29114
"LIE","Liechtenstein",1992,"Europe & Central Asia","High income",,,29512
"LIE","Liechtenstein",1993,"Europe & Central Asia","High income",,,29934
"LIE","Liechtenstein",1994,"Europe & Central Asia","High income",,78.4219512195122,30373
"LIE","Liechtenstein",1995,"Europe & Central Asia","High income",,77.390243902439,30824
"LIE","Liechtenstein",1996,"Europe & Central Asia","High income",,76.8365853658537,31287
"LIE","Liechtenstein",1997,"Europe & Central Asia","High income",,76.0463414634146,31758
"LIE","Liechtenstein",1998,"Europe & Central Asia","High income",,77.7463414634146,32227
"LIE","Liechtenstein",1999,"Europe & Central Asia","High income",,79.109756097561,32676
"LIE","Liechtenstein",2000,"Europe & Central Asia","High income",,76.8268292682927,33093
"LIE","Liechtenstein",2001,"Europe & Central Asia","High income",,79.2756097560976,33475
"LIE","Liechtenstein",2002,"Europe & Central Asia","High income",,79.6365853658537,33821
"LIE","Liechtenstein",2003,"Europe & Central Asia","High income",,79.9609756097561,34141
"LIE","Liechtenstein",2004,"Europe & Central Asia","High income",,81.7707317073171,34445
"LIE","Liechtenstein",2005,"Europe & Central Asia","High income",,80.6682926829268,34740
"LIE","Liechtenstein",2006,"Europe & Central Asia","High income",,80.9487804878049,35028
"LIE","Liechtenstein",2007,"Europe & Central Asia","High income",,81.2951219512195,35308
"LIE","Liechtenstein",2008,"Europe & Central Asia","High income",,82.6829268292683,35582
"LIE","Liechtenstein",2009,"Europe & Central Asia","High income",,81.5,35851
"LIE","Liechtenstein",2010,"Europe & Central Asia","High income",,81.8414634146342,36120
"LIE","Liechtenstein",2011,"Europe & Central Asia","High income",,81.7926829268293,36388
"LIE","Liechtenstein",2012,"Europe & Central Asia","High income",,82.3829268292683,36656
"LIE","Liechtenstein",2013,"Europe & Central Asia","High income",,,36925
"LKA","Sri Lanka",1990,"South Asia","Lower middle income",2160.62045248826,69.6794878048781,17015000
"LKA","Sri Lanka",1991,"South Asia","Lower middle income",2300.85897579806,69.7801951219512,17267000
"LKA","Sri Lanka",1992,"South Asia","Lower middle income",2434.46466217492,69.7964146341463,17426000
"LKA","Sri Lanka",1993,"South Asia","Lower middle income",2631.23417736986,69.7167317073171,17646000
"LKA","Sri Lanka",1994,"South Asia","Lower middle income",2798.74331224442,69.5659756097561,17891000
"LKA","Sri Lanka",1995,"South Asia","Lower middle income",2973.60502202044,69.4205853658537,18136000
"LKA","Sri Lanka",1996,"South Asia","Lower middle income",3108.57311079432,69.3825853658537,18336000
"LKA","Sri Lanka",1997,"South Asia","Lower middle income",3322.5691124469,69.5273170731707,18568000
"LKA","Sri Lanka",1998,"South Asia","Lower middle income",3475.97318854611,69.8875853658537,18784000
"LKA","Sri Lanka",1999,"South Asia","Lower middle income",3624.87087549829,70.4525853658537,19056000
"LKA","Sri Lanka",2000,"South Asia","Lower middle income",3920.4820757628,71.1571219512195,19102000
"LKA","Sri Lanka",2001,"South Asia","Lower middle income",4011.86005823492,71.9009512195122,18797000
"LKA","Sri Lanka",2002,"South Asia","Lower middle income",4207.1545175156,72.5736829268293,18921000
"LKA","Sri Lanka",2003,"South Asia","Lower middle income",4486.15917832647,73.094243902439,19173000
"LKA","Sri Lanka",2004,"South Asia","Lower middle income",4794.87730568454,73.4340243902439,19435000
"LKA","Sri Lanka",2005,"South Asia","Lower middle income",5202.1025244891,73.6007317073171,19644000
"LKA","Sri Lanka",2006,"South Asia","Lower middle income",5710.93799100759,73.6360243902439,19858000
"LKA","Sri Lanka",2007,"South Asia","Lower middle income",6205.16431046381,73.6200243902439,20039000
"LKA","Sri Lanka",2008,"South Asia","Lower middle income",6642.21714080801,73.6199512195122,20217000
"LKA","Sri Lanka",2009,"South Asia","Lower middle income",6852.50871583965,73.6611951219512,20450000
"LKA","Sri Lanka",2010,"South Asia","Lower middle income",7418.90426917436,73.7552682926829,20653000
"LKA","Sri Lanka",2011,"South Asia","Lower middle income",8111.55414159744,73.8992926829269,20869000
"LKA","Sri Lanka",2012,"South Asia","Lower middle income",9014.84546280282,74.0680487804878,20328000
"LKA","Sri Lanka",2013,"South Asia","Lower middle income",9738.11917417447,,20483000
"LSO","Lesotho",1990,"Sub-Saharan Africa","Lower middle income",845.456466256321,59.3310975609756,1597534
"LSO","Lesotho",1991,"Sub-Saharan Africa","Lower middle income",890.663413943792,59.6363902439024,1627900
"LSO","Lesotho",1992,"Sub-Saharan Africa","Lower middle income",957.970444347206,59.5776585365854,1660360
"LSO","Lesotho",1993,"Sub-Saharan Africa","Lower middle income",993.654740445686,59.0950975609756,1693459
"LSO","Lesotho",1994,"Sub-Saharan Africa","Lower middle income",1049.38717360117,58.1802926829268,1725118
"LSO","Lesotho",1995,"Sub-Saharan Africa","Lower middle income",1074.81326566627,56.8378780487805,1753824
"LSO","Lesotho",1996,"Sub-Saharan Africa","Lower middle income",1135.03885652248,55.1069268292683,1779197
"LSO","Lesotho",1997,"Sub-Saharan Africa","Lower middle income",1186.74460169817,53.126756097561,1801679
"LSO","Lesotho",1998,"Sub-Saharan Africa","Lower middle income",1207.1843423868,51.0550731707317,1821609
"LSO","Lesotho",1999,"Sub-Saharan Africa","Lower middle income",1217.35811496521,49.0226097560976,1839611
"LSO","Lesotho",2000,"Sub-Saharan Africa","Lower middle income",1297.39217306434,47.1829756097561,1856225
"LSO","Lesotho",2001,"Sub-Saharan Africa","Lower middle income",1371.77015487989,45.6716829268293,1871500
"LSO","Lesotho",2002,"Sub-Saharan Africa","Lower middle income",1389.84412245578,44.5434878048781,1885487
"LSO","Lesotho",2003,"Sub-Saharan Africa","Lower middle income",1473.67382371844,43.824756097561,1898757
"LSO","Lesotho",2004,"Sub-Saharan Africa","Lower middle income",1538.11797660793,43.5334634146341,1912022
"LSO","Lesotho",2005,"Sub-Saharan Africa","Lower middle income",1618.83461788319,43.6577317073171,1925844
"LSO","Lesotho",2006,"Sub-Saharan Africa","Lower middle income",1727.39242677935,44.1483414634146,1940413
"LSO","Lesotho",2007,"Sub-Saharan Africa","Lower middle income",1842.79830590165,44.8822195121951,1955784
"LSO","Lesotho",2008,"Sub-Saharan Africa","Lower middle income",1969.5163333288,45.739243902439,1972199
"LSO","Lesotho",2009,"Sub-Saharan Africa","Lower middle income",2033.47252092024,46.6345853658537,1989873
"LSO","Lesotho",2010,"Sub-Saharan Africa","Lower middle income",2183.46849016293,47.4834146341463,2008921
"LSO","Lesotho",2011,"Sub-Saharan Africa","Lower middle income",2268.49453817628,48.219756097561,2029516
"LSO","Lesotho",2012,"Sub-Saharan Africa","Lower middle income",2433.27073919175,48.836,2051545
"LSO","Lesotho",2013,"Sub-Saharan Africa","Lower middle income",2576.25549405545,,2074465
"LTU","Lithuania",1990,"Europe & Central Asia","High income",9323.88280190413,71.1607317073171,3697838
"LTU","Lithuania",1991,"Europe & Central Asia","High income",9070.81956193831,70.3641463414634,3704134
"LTU","Lithuania",1992,"Europe & Central Asia","High income",7313.29339634813,70.2343902439025,3700114
"LTU","Lithuania",1993,"Europe & Central Asia","High income",6302.36698248068,68.9104878048781,3682613
"LTU","Lithuania",1994,"Europe & Central Asia","High income",5848.11168817706,68.530243902439,3657144
"LTU","Lithuania",1995,"Europe & Central Asia","High income",6214.29410929447,69.0063414634147,3629102
"LTU","Lithuania",1996,"Europe & Central Asia","High income",6672.56574378941,70.1080487804878,3601613
"LTU","Lithuania",1997,"Europe & Central Asia","High income",7314.14319932542,70.9090243902439,3575137
"LTU","Lithuania",1998,"Europe & Central Asia","High income",8004.33750034529,71.219512195122,3549331
"LTU","Lithuania",1999,"Europe & Central Asia","High income",8015.67442000407,71.5707317073171,3524238
"LTU","Lithuania",2000,"Europe & Central Asia","High income",8618.50285193132,72.0195121951219,3499536
"LTU","Lithuania",2001,"Europe & Central Asia","High income",9588.20142504758,71.6585365853659,3470818
"LTU","Lithuania",2002,"Europe & Central Asia","High income",10646.7703272857,71.7609756097561,3443067
"LTU","Lithuania",2003,"Europe & Central Asia","High income",12187.4675604502,72.0609756097561,3415213
"LTU","Lithuania",2004,"Europe & Central Asia","High income",13260.5517182903,71.9609756097561,3377075
"LTU","Lithuania",2005,"Europe & Central Asia","High income",14658.6844023909,71.2536585365854,3322528
"LTU","Lithuania",2006,"Europe & Central Asia","High income",16756.7376523108,71.0560975609756,3269909
"LTU","Lithuania",2007,"Europe & Central Asia","High income",19078.6664403309,70.9,3231294
"LTU","Lithuania",2008,"Europe & Central Asia","High income",20617.461749667,71.8121951219512,3198231
"LTU","Lithuania",2009,"Europe & Central Asia","High income",18093.444619354,72.9146341463415,3162916
"LTU","Lithuania",2010,"Europe & Central Asia","High income",19843.4399180421,73.2682926829268,3097282
"LTU","Lithuania",2011,"Europe & Central Asia","High income",22322.0418584373,73.5634146341464,3028115
"LTU","Lithuania",2012,"Europe & Central Asia","High income",23813.4148877331,73.8634146341464,2987773
"LTU","Lithuania",2013,"Europe & Central Asia","High income",25467.0459415157,,2956121
"LUX","Luxembourg",1990,"Europe & Central Asia","High income",31950.327805314,75.0099268292683,381850
"LUX","Luxembourg",1991,"Europe & Central Asia","High income",35389.4517382209,75.4634146341463,387000
"LUX","Luxembourg",1992,"Europe & Central Asia","High income",36368.8048665584,75.7707317073171,392175
"LUX","Luxembourg",1993,"Europe & Central Asia","High income",38281.0449054271,75.7121951219512,397475
"LUX","Luxembourg",1994,"Europe & Central Asia","High income",40040.7728436714,76.3707317073171,402925
"LUX","Luxembourg",1995,"Europe & Central Asia","High income",40883.0917189867,76.5121951219512,408625
"LUX","Luxembourg",1996,"Europe & Central Asia","High income",42280.8590885794,76.519512195122,414225
"LUX","Luxembourg",1997,"Europe & Central Asia","High income",42935.7572449609,76.880487804878,419450
"LUX","Luxembourg",1998,"Europe & Central Asia","High income",45465.0171798491,77.0170731707317,424700
"LUX","Luxembourg",1999,"Europe & Central Asia","High income",51576.6959047357,77.7707317073171,430475
"LUX","Luxembourg",2000,"Europe & Central Asia","High income",56455.3131385804,77.8731707317073,436300
"LUX","Luxembourg",2001,"Europe & Central Asia","High income",56097.5459823756,77.8243902439025,441525
"LUX","Luxembourg",2002,"Europe & Central Asia","High income",59351.6533956164,77.9658536585366,446175
"LUX","Luxembourg",2003,"Europe & Central Asia","High income",60615.5732366957,77.7268292682927,451630
"LUX","Luxembourg",2004,"Europe & Central Asia","High income",65151.7864516401,79.1219512195122,458095
"LUX","Luxembourg",2005,"Europe & Central Asia","High income",67166.5565028442,79.4317073170732,465158
"LUX","Luxembourg",2006,"Europe & Central Asia","High income",77141.5691363409,79.2878048780488,472637
"LUX","Luxembourg",2007,"Europe & Central Asia","High income",80949.7894289545,79.3829268292683,479993
"LUX","Luxembourg",2008,"Europe & Central Asia","High income",84733.588943499,80.5390243902439,488650
"LUX","Luxembourg",2009,"Europe & Central Asia","High income",80246.4358576636,80.6365853658537,497783
"LUX","Luxembourg",2010,"Europe & Central Asia","High income",84210.0151202739,80.6317073170732,506953
"LUX","Luxembourg",2011,"Europe & Central Asia","High income",90297.4482790427,80.9878048780488,518347
"LUX","Luxembourg",2012,"Europe & Central Asia","High income",89577.2782164987,81.3926829268293,530946
"LUX","Luxembourg",2013,"Europe & Central Asia","High income",90410.1436515027,,543202
"LVA","Latvia",1990,"Europe & Central Asia","High income",7829.09167095005,69.2731707317073,2663151
"LVA","Latvia",1991,"Europe & Central Asia","High income",7103.39611342675,69.0324390243903,2650581
"LVA","Latvia",1992,"Europe & Central Asia","High income",5000.23198898293,68.3960975609756,2614338
"LVA","Latvia",1993,"Europe & Central Asia","High income",4961.1509299536,66.7226829268293,2563290
"LVA","Latvia",1994,"Europe & Central Asia","High income",5264.87178458096,65.6643902439025,2520742
"LVA","Latvia",1995,"Europe & Central Asia","High income",5400.47690598097,66.3912195121951,2485056
"LVA","Latvia",1996,"Europe & Central Asia","High income",5773.67178549568,68.7765853658537,2457222
"LVA","Latvia",1997,"Europe & Central Asia","High income",6428.28575919023,69.3492682926829,2432851
"LVA","Latvia",1998,"Europe & Central Asia","High income",6924.19134893186,69.0121951219512,2410019
"LVA","Latvia",1999,"Europe & Central Asia","High income",7414.11916744831,69.7429268292683,2390482
"LVA","Latvia",2000,"Europe & Central Asia","High income",8061.20407879769,70.3146341463415,2367550
"LVA","Latvia",2001,"Europe & Central Asia","High income",8991.03298847303,70.7609756097561,2337170
"LVA","Latvia",2002,"Europe & Central Asia","High income",9988.91457958128,70.9609756097561,2310173
"LVA","Latvia",2003,"Europe & Central Asia","High income",10811.8745406511,71.2658536585366,2287955
"LVA","Latvia",2004,"Europe & Central Asia","High income",11993.3286645833,72.0268292682927,2263122
"LVA","Latvia",2005,"Europe & Central Asia","High income",13399.9742357804,71.3560975609756,2238799
"LVA","Latvia",2006,"Europe & Central Asia","High income",15469.2941674585,70.8658536585366,2218357
"LVA","Latvia",2007,"Europe & Central Asia","High income",17739.2668678834,71.019512195122,2200325
"LVA","Latvia",2008,"Europe & Central Asia","High income",18827.9013544709,72.419512195122,2177322
"LVA","Latvia",2009,"Europe & Central Asia","High income",16863.3208709143,73.0804878048781,2141669
"LVA","Latvia",2010,"Europe & Central Asia","High income",17592.1500231828,73.4829268292683,2097555
"LVA","Latvia",2011,"Europe & Central Asia","High income",19515.7538057643,73.5756097560976,2059709
"LVA","Latvia",2012,"Europe & Central Asia","High income",21048.408849379,73.7780487804878,2034319
"LVA","Latvia",2013,"Europe & Central Asia","High income",22560.2299095174,,2013385
"MAC","Macao SAR, China",1990,"East Asia & Pacific","High income",23927.2050492197,75.2769756097561,359735
"MAC","Macao SAR, China",1991,"East Asia & Pacific","High income",24958.7340934729,75.5307804878049,369484
"MAC","Macao SAR, China",1992,"East Asia & Pacific","High income",28286.6223795188,75.7796097560976,377799
"MAC","Macao SAR, China",1993,"East Asia & Pacific","High income",29893.5537267212,76.0244146341464,385041
"MAC","Macao SAR, China",1994,"East Asia & Pacific","High income",31293.2906740937,76.265243902439,391783
"MAC","Macao SAR, China",1995,"East Asia & Pacific","High income",32448.0159614124,76.5020731707317,398459
"MAC","Macao SAR, China",1996,"East Asia & Pacific","High income",32357.2801375341,76.7344146341463,405231
"MAC","Macao SAR, China",1997,"East Asia & Pacific","High income",32273.7675693547,76.962756097561,412031
"MAC","Macao SAR, China",1998,"East Asia & Pacific","High income",30619.3667490825,77.1866097560976,418810
"MAC","Macao SAR, China",1999,"East Asia & Pacific","High income",29839.3716365531,77.4069756097561,425448
"MAC","Macao SAR, China",2000,"East Asia & Pacific","High income",31776.7200198876,77.6228292682927,431907
"MAC","Macao SAR, China",2001,"East Asia & Pacific","High income",32971.6841154873,77.8346585365854,438080
"MAC","Macao SAR, China",2002,"East Asia & Pacific","High income",35959.9117525291,78.0419756097561,444150
"MAC","Macao SAR, China",2003,"East Asia & Pacific","High income",40691.6314937059,78.2462926829268,450711
"MAC","Macao SAR, China",2004,"East Asia & Pacific","High income",52142.8997314303,78.4481219512195,458542
"MAC","Macao SAR, China",2005,"East Asia & Pacific","High income",57227.6849234243,78.6490243902439,468149
"MAC","Macao SAR, China",2006,"East Asia & Pacific","High income",65853.6412247737,78.8515609756098,479808
"MAC","Macao SAR, China",2007,"East Asia & Pacific","High income",75197.2836094417,79.0572682926829,493206
"MAC","Macao SAR, China",2008,"East Asia & Pacific","High income",77010.9042763331,79.2661463414634,507528
"MAC","Macao SAR, China",2009,"East Asia & Pacific","High income",76814.6720702001,79.4777073170732,521617
"MAC","Macao SAR, China",2010,"East Asia & Pacific","High income",96726.2998695544,79.6929512195122,534626
"MAC","Macao SAR, China",2011,"East Asia & Pacific","High income",117187.626261337,79.9098292682927,546278
"MAC","Macao SAR, China",2012,"East Asia & Pacific","High income",127742.698899878,80.1277804878049,556783
"MAC","Macao SAR, China",2013,"East Asia & Pacific","High income",142599.240319212,,566375
"MAF","St. Martin (French part)",1990,"Latin America & Caribbean","High income",,74.5219512195122,30036
"MAF","St. Martin (French part)",1991,"Latin America & Caribbean","High income",,75.9243902439025,31821
"MAF","St. Martin (French part)",1992,"Latin America & Caribbean","High income",,75.4243902439025,32892
"MAF","St. Martin (French part)",1993,"Latin America & Caribbean","High income",,75.5731707317073,33238
"MAF","St. Martin (French part)",1994,"Latin America & Caribbean","High income",,75.8219512195122,33098
"MAF","St. Martin (French part)",1995,"Latin America & Caribbean","High income",,75.9707317073171,32712
"MAF","St. Martin (French part)",1996,"Latin America & Caribbean","High income",,76.1707317073171,32102
"MAF","St. Martin (French part)",1997,"Latin America & Caribbean","High income",,76.3707317073171,31304
"MAF","St. Martin (French part)",1998,"Latin America & Caribbean","High income",,76.5707317073171,30358
"MAF","St. Martin (French part)",1999,"Latin America & Caribbean","High income",,76.7707317073171,29305
"MAF","St. Martin (French part)",2000,"Latin America & Caribbean","High income",,76.9707317073171,28384
"MAF","St. Martin (French part)",2001,"Latin America & Caribbean","High income",,77.1707317073171,27782
"MAF","St. Martin (French part)",2002,"Latin America & Caribbean","High income",,77.3707317073171,27450
"MAF","St. Martin (French part)",2003,"Latin America & Caribbean","High income",,77.5707317073171,27363
"MAF","St. Martin (French part)",2004,"Latin America & Caribbean","High income",,77.7219512195122,27514
"MAF","St. Martin (French part)",2005,"Latin America & Caribbean","High income",,77.8707317073171,27906
"MAF","St. Martin (French part)",2006,"Latin America & Caribbean","High income",,78.0707317073171,28414
"MAF","St. Martin (French part)",2007,"Latin America & Caribbean","High income",,78.2219512195122,28905
"MAF","St. Martin (French part)",2008,"Latin America & Caribbean","High income",,78.3707317073171,29376
"MAF","St. Martin (French part)",2009,"Latin America & Caribbean","High income",,78.5707317073171,29820
"MAF","St. Martin (French part)",2010,"Latin America & Caribbean","High income",,78.7219512195122,30235
"MAF","St. Martin (French part)",2011,"Latin America & Caribbean","High income",,78.8707317073171,30615
"MAF","St. Martin (French part)",2012,"Latin America & Caribbean","High income",,79.0219512195122,30959
"MAF","St. Martin (French part)",2013,"Latin America & Caribbean","High income",,,31264
"MAR","Morocco",1990,"Middle East & North Africa","Lower middle income",2523.71563285733,64.683,24674974
"MAR","Morocco",1991,"Middle East & North Africa","Lower middle income",2753.28658826143,65.2151951219512,25128064
"MAR","Morocco",1992,"Middle East & North Africa","Lower middle income",2686.6469874707,65.7005365853659,25569662
"MAR","Morocco",1993,"Middle East & North Africa","Lower middle income",2677.61178175767,66.1401463414634,26000345
"MAR","Morocco",1994,"Middle East & North Africa","Lower middle income",2999.82046231229,66.5355609756098,26421309
"MAR","Morocco",1995,"Middle East & North Africa","Lower middle income",2824.22588850907,66.8881951219512,26833093
"MAR","Morocco",1996,"Middle East & North Africa","Lower middle income",3213.9241408535,67.1974146341464,27237150
"MAR","Morocco",1997,"Middle East & North Africa","Lower middle income",3157.2130551283,67.4705853658537,27632321
"MAR","Morocco",1998,"Middle East & North Africa","Lower middle income",3398.57534544343,67.7135853658537,28013585
"MAR","Morocco",1999,"Middle East & North Africa","Lower middle income",3420.42372236137,67.9344146341464,28374203
"MAR","Morocco",2000,"Middle East & North Africa","Lower middle income",3510.98743234654,68.1385853658537,28710123
"MAR","Morocco",2001,"Middle East & North Africa","Lower middle income",3818.47436614567,68.3307073170732,29021156
"MAR","Morocco",2002,"Middle East & North Africa","Lower middle income",3963.08694767426,68.5153902439024,29311443
"MAR","Morocco",2003,"Middle East & North Africa","Lower middle income",4254.06335528583,68.6971951219512,29586937
"MAR","Morocco",2004,"Middle East & North Africa","Lower middle income",4536.15586059668,68.8806341463415,29855820
"MAR","Morocco",2005,"Middle East & North Africa","Lower middle income",4775.25086643715,69.0716829268293,30125445
"MAR","Morocco",2006,"Middle East & North Africa","Lower middle income",5254.04745195172,69.273756097561,30395097
"MAR","Morocco",2007,"Middle East & North Africa","Lower middle income",5488.50357022853,69.4862682926829,30667086
"MAR","Morocco",2008,"Middle East & North Africa","Lower middle income",5849.79621010507,69.7081707317073,30955151
"MAR","Morocco",2009,"Middle East & North Africa","Lower middle income",6110.902753027,69.9374390243902,31276564
"MAR","Morocco",2010,"Middle East & North Africa","Lower middle income",6334.95806773718,70.1715853658537,31642360
"MAR","Morocco",2011,"Middle East & North Africa","Lower middle income",6697.60207237616,70.4091219512195,32059424
"MAR","Morocco",2012,"Middle East & North Africa","Lower middle income",6898.65748550129,70.6431219512195,32521143
"MAR","Morocco",2013,"Middle East & North Africa","Lower middle income",7198.16371916788,,33008150
"MCO","Monaco",1990,"Europe & Central Asia","High income",,,29438
"MCO","Monaco",1991,"Europe & Central Asia","High income",,,29626
"MCO","Monaco",1992,"Europe & Central Asia","High income",,,29864
"MCO","Monaco",1993,"Europe & Central Asia","High income",,,30138
"MCO","Monaco",1994,"Europe & Central Asia","High income",,,30423
"MCO","Monaco",1995,"Europe & Central Asia","High income",,,30700
"MCO","Monaco",1996,"Europe & Central Asia","High income",,,30971
"MCO","Monaco",1997,"Europe & Central Asia","High income",,,31242
"MCO","Monaco",1998,"Europe & Central Asia","High income",,,31517
"MCO","Monaco",1999,"Europe & Central Asia","High income",,,31795
"MCO","Monaco",2000,"Europe & Central Asia","High income",,,32081
"MCO","Monaco",2001,"Europe & Central Asia","High income",,,32366
"MCO","Monaco",2002,"Europe & Central Asia","High income",,,32653
"MCO","Monaco",2003,"Europe & Central Asia","High income",,,32968
"MCO","Monaco",2004,"Europe & Central Asia","High income",,,33346
"MCO","Monaco",2005,"Europe & Central Asia","High income",,,33808
"MCO","Monaco",2006,"Europe & Central Asia","High income",,,34369
"MCO","Monaco",2007,"Europe & Central Asia","High income",,,35013
"MCO","Monaco",2008,"Europe & Central Asia","High income",,,35686
"MCO","Monaco",2009,"Europe & Central Asia","High income",,,36314
"MCO","Monaco",2010,"Europe & Central Asia","High income",,,36845
"MCO","Monaco",2011,"Europe & Central Asia","High income",,,37261
"MCO","Monaco",2012,"Europe & Central Asia","High income",,,37579
"MCO","Monaco",2013,"Europe & Central Asia","High income",,,37831
"MDA","Moldova",1990,"Europe & Central Asia","Lower middle income",4152.68000876146,67.4656585365854,3696000
"MDA","Moldova",1991,"Europe & Central Asia","Lower middle income",3594.17375348837,67.3923170731707,3706000
"MDA","Moldova",1992,"Europe & Central Asia","Lower middle income",2604.28003759807,67.2454146341463,3709000
"MDA","Moldova",1993,"Europe & Central Asia","Lower middle income",2637.18219186855,67.0670487804878,3705000
"MDA","Moldova",1994,"Europe & Central Asia","Lower middle income",1866.54081642101,66.8833414634146,3694000
"MDA","Moldova",1995,"Europe & Central Asia","Lower middle income",1888.49962773583,66.7278292682927,3675099
"MDA","Moldova",1996,"Europe & Central Asia","Lower middle income",1826.5784787547,66.6290975609756,3667748
"MDA","Moldova",1997,"Europe & Central Asia","Lower middle income",1894.73291619471,66.5950975609756,3654208
"MDA","Moldova",1998,"Europe & Central Asia","Lower middle income",1791.51471358687,66.6303170731707,3652732
"MDA","Moldova",1999,"Europe & Central Asia","Lower middle income",1758.13623935675,66.7347804878049,3647001
"MDA","Moldova",2000,"Europe & Central Asia","Lower middle income",1839.71103302896,66.898,3639592
"MDA","Moldova",2001,"Europe & Central Asia","Lower middle income",2000.85707172391,67.101,3631462
"MDA","Moldova",2002,"Europe & Central Asia","Lower middle income",2195.09375603419,67.3157317073171,3623062
"MDA","Moldova",2003,"Europe & Central Asia","Lower middle income",2393.33979716799,67.5201463414634,3612874
"MDA","Moldova",2004,"Europe & Central Asia","Lower middle income",2647.86013687258,67.7031707317073,3603945
"MDA","Moldova",2005,"Europe & Central Asia","Lower middle income",2944.827765333,67.8597317073171,3595187
"MDA","Moldova",2006,"Europe & Central Asia","Lower middle income",3189.98993202209,67.9917317073171,3585209
"MDA","Moldova",2007,"Europe & Central Asia","Lower middle income",3381.01996243982,68.1110975609756,3576910
"MDA","Moldova",2008,"Europe & Central Asia","Lower middle income",3722.1743196492,68.2272926829268,3570108
"MDA","Moldova",2009,"Europe & Central Asia","Lower middle income",3530.88125035743,68.3418048780488,3565604
"MDA","Moldova",2010,"Europe & Central Asia","Lower middle income",3831.8626717244,68.4581219512195,3562045
"MDA","Moldova",2011,"Europe & Central Asia","Lower middle income",4179.21480881512,68.5752926829268,3559986
"MDA","Moldova",2012,"Europe & Central Asia","Lower middle income",4225.2097568387,68.6934146341464,3559519
"MDA","Moldova",2013,"Europe & Central Asia","Lower middle income",4670.35017000535,,3559000
"MDG","Madagascar",1990,"Sub-Saharan Africa","Low income",1074.42872814705,51.0080975609756,11545782
"MDG","Madagascar",1991,"Sub-Saharan Africa","Low income",1009.20041629608,51.598243902439,11898267
"MDG","Madagascar",1992,"Sub-Saharan Africa","Low income",1013.32193563031,52.2801219512195,12263899
"MDG","Madagascar",1993,"Sub-Saharan Africa","Low income",1027.38729017385,53.0228048780488,12643864
"MDG","Madagascar",1994,"Sub-Saharan Africa","Low income",1016.62665889746,53.8072926829268,13039754
"MDG","Madagascar",1995,"Sub-Saharan Africa","Low income",1023.23361974846,54.6140487804878,13452526
