"Country Name","Country Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Uganda","UGA","421.359551806805","443.830809429829","453.669236471394","486.513700650168","511.557208062165","563.88484766954","606.762107033499","628.739421565032","646.367385639314","686.481421909646","701.233837382179","730.05101045198","779.426530893818","818.23779664372","867.867269240772","920.66386903631","1016.40247155386","1093.70039922747","1172.12064144033","1224.94467535577","1269.08017893182","1334.10487666067","1357.46372788542","1410.02888909737",
"Ukraine","UKR","6805.94248905453","6427.41881191206","5919.32838052544","5195.182775706","4109.2795393527","3712.43462030643","3432.53965229613","3417.52760098598","3419.38641143819","3494.07402236566","3822.58622548142","4313.05207610439","4653.06111144109","5234.47830617022","6074.61097044905","6486.07846633004","7222.17186262488","8047.41748227554","8438.89860099174","7277.51719166321","7705.51699422907","8295.16917095255","8477.99597477523","8787.83289835477",
"Upper middle income","UMC","2949.59419022793","3087.68630138614","3225.45322459915","3501.94071322601","3730.23124545852","3937.65418309574","4199.03297335862","4468.24023804964","4685.62261252847","4843.92575276298","5185.85862416613","5432.70143770874","5701.5037414714","6061.58442643139","6698.69553406166","7404.38912196625","8266.91911111188","9207.56963209801","9957.29456506439","10343.776320092","11221.9199420687","12093.9684948546","12860.3469673466","13576.9420771075",
"Uruguay","URY","6229.42831985051","6617.60445514363","7252.74874913145","7567.00790599049","8230.28232577855","8220.89365715057","8774.82755634823","9619.81602247712","10098.3559525562","9991.71656259592","9985.45100378862","9804.10156858238","9183.01664052832","9447.88734224045","10197.4963304207","11305.1832433205","12111.8763899063","13214.2311360128","14393.8330730917","14794.7111394414","16176.6026386601","17644.9764770655","18548.9869875366","19589.5788382217",
"United States","USA","23954.5234213194","24404.9948415098","25492.9555501844","26464.7832594","27776.4265028922","28781.9496916756","30068.2272062481","31572.6352156739","32948.9512568243","34639.1198394495","36467.2954258248","37285.8159233521","38175.3763829721","39682.4722473204","41928.8861364797","44313.5852412812","46443.81019859","48070.3846862719","48407.0769099049","46998.8204153065","48357.6735692645","49854.522668348","51755.2148406452","53142.8896305155",
"Uzbekistan","UZB","1971.17638532183","1983.96423270011","1760.18277533569","1721.06556810485","1633.91058742344","1623.3827405537","1649.28380551323","1731.77472552935","1796.68296455083","1880.32466996581","1968.69436507237","2071.98186742249","2161.35987942336","2270.5670419029","2483.61372396319","2710.97977601873","2961.94053796406","3282.3414464702","3589.55381464322","3844.74938921261","4104.5327961373","4412.47419290824","4786.7780279277","5167.0224170882",
"St. Vincent and the Grenadines","VCT","3702.76373312388","3838.70153040491","4214.20723828649","4317.45237377561","4275.67176151681","4408.87283134883","4551.41147427942","5247.548599683","5583.0209054701","5914.60733017998","6013.92172540224","6247.83928154267","6730.95557334186","7372.36952119162","7874.44954504472","8312.80694973101","9212.22092003337","9755.04001263677","10098.5635188867","9950.60343675153","9732.35279851179","9883.45392597996","10214.8620329939","10663.2993516928",
"Venezuela, RB","VEN","9417.77637572502","10425.3891003685","11050.9364342759","11093.8317085786","10825.2228785503","11245.6603925009","11192.9552704532","11866.0155006216","11793.0607445306","11030.1746735222","11475.0540172222","11910.4943406491","10821.029483951","9998.33539387748","11936.1505548743","13353.8195693095","14864.5507048446","16315.6798906005","17223.1433548626","16527.995846238","16217.9971470627","16959.8442964796","17950.888568685","18193.920616068",
"Virgin Islands (U.S.)","VIR",,,,,,,,,,,,,,,,,,,,,,,,,
"Vietnam","VNM","972.347005048899","1045.17129411224","1140.94063997429","1240.73971538542","1356.17783791002","1491.88587590874","1634.65532635575","1770.32825518789","1863.85811304449","1951.23010949876","2102.62215768142","2255.22933931395","2406.53364509607","2593.65533527712","2831.47310072552","3106.3837356911","3387.49951176787","3685.15344458202","3927.83363096101","4127.94215822923","4399.85151629016","4716.9762001074","4998.20360953682","5293.18078462465",
"Vanuatu","VUT","1638.30361734178","1697.92968335838","1730.44349759014","1733.86117628624","1879.45304294255","1891.67966102324","1930.16723195564","2021.96310736274","2095.06148820496","2093.62660065855","2222.50801500147","2145.12199559009","2017.0474250984","2091.74067842581","2177.97617563732","2307.79231810967","2516.59631932823","2651.054024505","2808.29579599228","2854.66851924276","2868.47178542585","2892.84232836972","2929.94512067417","2991.02572297791",
"West Bank and Gaza","PSE",,,,,"1923.92486775112","1985.60005934876","2100.21971282097","2511.79521628686","3056.41671116718","3556.6949650618","3195.2271161172","3021.18823205017","2916.63034093036","3197.40385166145","3490.68036686489","3822.30438294948","3616.29452434864","3513.47177707311","3211.05463662549","3757.64802542534","3821.46469982998","4071.24056225965","4575.96023577833",,
"World","WLD","5351.55088572116","5518.00958073004","5662.16718307327","5854.64148408772","6089.98081226653","6336.38381719889","6616.33296412302","6910.33074169322","7088.72155030925","7343.34392300581","7776.65930436681","8055.12177692255","8319.96949439304","8679.00749247747","9284.94361533634","9925.04725448774","10754.2474799788","11512.8859079616","12042.8248888524","12035.455406582","12657.6085441595","13311.1320711953","13787.2996888045","14292.5538137583",
"Samoa","WSM","2108.31185929008","2112.66311764629","2137.04676383007","2255.29597833112","2223.74098844173","2399.46914737732","2603.91639299245","2655.56135150508","2736.12630872573","2825.79365969683","3077.8722143907","3353.35810951649","3534.34860914394","3753.65186493799","4016.10830598266","4289.55145238353","4480.7816092746","4652.50576772789","4921.4271255098","4673.00712207375","4720.90329051163","4846.30085551022","5036.74660230728","5053.73375759586",
"Yemen, Rep.","YEM","2229.04712505718","2330.66096644277","2449.62708600773","2477.96409418697","2575.15600639824","2662.95892350314","2735.20504414573","2834.84142397212","2950.38656977338","3019.5899750714","3187.97463403909","3289.78073665058","3374.26443077278","3471.44630166107","3607.82390867594","3828.87569833463","3968.82454443745","4106.72087375449","4250.39956406897","4354.66515812794","4446.89044693062","3760.67110605693","3830.81109365864","3958.32385754213",
"South Africa","ZAF","6435.15580465018","6447.21270511536","6320.05981394277","6413.40912259912","6618.80364901682","6818.36231298945","7082.53362370204","7227.10499539326","7172.66321520023","7269.0376864652","7553.62227470043","7777.24172694668","8025.73247097567","8318.48526628158","8819.80243383062","9458.30932523442","10160.9664525768","10865.1221209669","11327.8277688126","11092.6746823655","11426.4402935279","11910.1525413629","12252.1489407186","12503.6916446945",
"Congo, Dem. Rep.","COD","821.769371205699","748.804993251706","658.61248119181","560.781732759275","530.719848667949","528.691893404026","519.122930231032","487.540481842443","475.308120652791","452.175355179102","420.769416712361","410.716976953976","417.617256566218","436.88183337786","465.27486756725","495.125063812813","522.390371780629","553.907146601246","583.251651852299","587.858266114124","619.626709731577","656.786688167038","696.773189992067","746.755080468597",
"Zambia","ZMB","1643.22755856173","1656.36610519305","1626.12565227381","1737.12519163018","1583.03771985337","1532.12301636241","1625.80780932299","1662.94562594074","1605.40337900937","1620.27831756057","1670.91386781986","1747.66757528719","1787.96263550618","1869.84779336459","1974.15246862267","2091.02961970652","2229.37942648293","2363.77410485773","2484.53270174981","2578.70637522112","2725.50512712996","2878.30710080684","3043.04028051049","3180.60105305752",
"Zimbabwe","ZWE","1639.83235823966","1742.91214656554","1585.27906354021","1606.49110376487","1758.04777500523","1765.01521252633","1948.84179591449","2001.57722921102","2050.39906696352","2036.82017213796","2000.16825084153","2061.74481748977","1899.0653503356","1603.73593902403","1549.56879495631","1505.85284347607","1496.80171860614","1478.54878114501","1236.82461810229","1310.18199551766","1455.65159040345","1625.91185912061","1695.89414179453","1700.01668726632",
